iter	MAE
2949	0.7830983309
2950	0.7830714566
2951	0.783064657
2952	0.783050326
2953	0.7830361203
2954	0.7830249266
2955	0.7830020834
2956	0.7829884039
2957	0.7829694286
2958	0.7829568437
2959	0.7829422984
2960	0.7829260528
2961	0.7829164492
2962	0.7828941286
2963	0.7828847765
2964	0.7828664662
2965	0.7828134576
2966	0.7827948435
2967	0.782785308
2968	0.7827749481
2969	0.782756398
2970	0.7827148168
2971	0.7827012406
2972	0.7826912616
2973	0.7826425725
2974	0.7826390516
2975	0.7825561267
2976	0.7825284615
2977	0.7825229978
2978	0.7824931801
2979	0.7824845505
2980	0.7824628593
2981	0.7824147538
2982	0.7823789324
2983	0.7823404778
2984	0.7823314195
2985	0.7823235147
2986	0.7823190916
2987	0.7822875483
2988	0.7822506836
2989	0.782235943
2990	0.7822121946
2991	0.7821980388
2992	0.7821737114
2993	0.7821209687
2994	0.7820407474
2995	0.7820301322
2996	0.7820047591
2997	0.7819399933
2998	0.781929388
2999	0.7819093366
3000	0.7818850966
3001	0.7818710562
3002	0.7818433372
3003	0.7818381376
3004	0.7818153439
3005	0.7817885194
3006	0.781758113
3007	0.7817259496
3008	0.7817063573
3009	0.7816807392
3010	0.7816543632
3011	0.7816410208
3012	0.7816238217
3013	0.7816168112
3014	0.7815726888
3015	0.7815294301
3016	0.7814994939
3017	0.7814877067
3018	0.7814266023
3019	0.7813469401
3020	0.7813101839
3021	0.7812886772
3022	0.781280539
3023	0.7812612417
3024	0.7812360832
3025	0.7812151546
3026	0.781178476
3027	0.7811468488
3028	0.7811320058
3029	0.7810866881
3030	0.781055432
3031	0.7810470955
3032	0.7810274027
3033	0.7810091189
3034	0.7810037833
3035	0.7809844961
3036	0.780969458
3037	0.7809290043
3038	0.780912751
3039	0.7808949881
3040	0.7808807282
3041	0.7808684702
3042	0.7808549456
3043	0.7807876772
3044	0.7807684273
3045	0.7807302447
3046	0.7807228486
3047	0.7807001664
3048	0.7806629393
3049	0.7806297859
3050	0.7806205725
3051	0.7806137782
3052	0.7806024536
3053	0.7805803679
3054	0.7805717589
3055	0.7805538715
3056	0.7805496999
3057	0.7805372645
3058	0.7805254215
3059	0.7804944235
3060	0.7804592097
3061	0.7804354746
3062	0.7804081164
3063	0.7803967656
3064	0.7803339686
3065	0.7803170307
3066	0.7802682023
3067	0.7802521342
3068	0.7802097557
3069	0.7801942202
3070	0.7801763175
3071	0.7801491993
3072	0.7801342718
3073	0.7800951568
3074	0.780026048
3075	0.7800092697
3076	0.7799253565
3077	0.7798666621
3078	0.7798492559
3079	0.7798355094
3080	0.7798174217
3081	0.7797724215
3082	0.7797551783
3083	0.7797344348
3084	0.7796693321
3085	0.7796516397
3086	0.7796409028
3087	0.7796132382
3088	0.7796006072
3089	0.7795926103
3090	0.779536763
3091	0.7795268228
3092	0.7795018834
3093	0.7794538824
3094	0.7794238036
3095	0.7794043204
3096	0.7793981835
3097	0.7793874812
3098	0.7793552565
3099	0.7793296149
3100	0.7792781792
3101	0.7792641502
3102	0.7791932702
3103	0.7791442528
3104	0.7790863208
3105	0.7790553235
3106	0.7790145109
3107	0.7789870535
3108	0.7789411266
3109	0.7789219129
3110	0.7788321058
3111	0.778812382
3112	0.7787833106
3113	0.7787715824
3114	0.7787571661
3115	0.7787179055
3116	0.778707918
3117	0.7786740677
3118	0.7786490234
3119	0.7786166998
3120	0.7785846632
3121	0.7785647687
3122	0.7785516021
3123	0.77854375
3124	0.7785116797
3125	0.7784955914
3126	0.7784639532
3127	0.7784518261
3128	0.7784132898
3129	0.7783995056
3130	0.7783798179
3131	0.778369888
3132	0.7783607294
3133	0.7783401103
3134	0.7783004979
3135	0.7782616045
3136	0.7782504914
3137	0.7782196378
3138	0.7782054267
3139	0.7781839955
3140	0.7781737144
3141	0.7781470671
3142	0.7781265012
3143	0.7780979066
3144	0.7780351454
3145	0.7780206584
3146	0.7779221033
3147	0.7778398248
3148	0.7778183334
3149	0.7777905837
3150	0.7777853705
3151	0.7777709469
3152	0.7777624566
3153	0.7777480659
3154	0.7776774887
3155	0.7776569155
3156	0.7776289585
3157	0.7775836326
3158	0.777545008
3159	0.7775321727
3160	0.777526104
3161	0.7774997662
3162	0.7774814889
3163	0.7774461785
3164	0.7774390526
3165	0.7774279282
3166	0.7773960715
3167	0.777377928
3168	0.7773567194
3169	0.7773433233
3170	0.7773002417
3171	0.7772858817
3172	0.7772507526
3173	0.7772076291
3174	0.777188018
3175	0.7771758838
3176	0.7771618554
3177	0.7771179362
3178	0.7771082556
3179	0.7770923313
3180	0.7770446057
3181	0.7770345217
3182	0.7770267769
3183	0.7769882403
3184	0.7769823483
3185	0.7769428274
3186	0.7769068129
3187	0.7768821937
3188	0.7768685245
3189	0.7768627797
3190	0.7768515884
3191	0.7768415578
3192	0.7768320686
3193	0.7768174472
3194	0.7767848532
3195	0.7767219492
3196	0.7766930871
3197	0.7766823245
3198	0.7766662778
3199	0.776590363
3200	0.7765684517
3201	0.7765543992
3202	0.7765116363
3203	0.7764735808
3204	0.7764589727
3205	0.7764254592
3206	0.7764209151
3207	0.7763702514
3208	0.7763452111
3209	0.7763421962
3210	0.7763345608
3211	0.7763189915
3212	0.776315932
3213	0.7763023488
3214	0.7762869628
3215	0.7762780936
3216	0.7762569839
3217	0.7762494454
3218	0.7762309285
3219	0.7762177749
3220	0.7762046619
3221	0.7761946385
3222	0.7761805092
3223	0.7761720231
3224	0.7761565838
3225	0.7761508994
3226	0.7760568946
3227	0.7760408844
3228	0.7760268756
3229	0.7760036125
3230	0.7759882094
3231	0.7759764129
3232	0.7759267296
3233	0.7759181612
3234	0.7759033797
3235	0.7758719894
3236	0.7758664821
3237	0.7758339466
3238	0.7758209291
3239	0.7757934717
3240	0.775761083
3241	0.7757439269
3242	0.7757230666
3243	0.7757131
3244	0.7756923841
3245	0.775645884
3246	0.7756269173
3247	0.7755947793
3248	0.7755756764
3249	0.7755645427
3250	0.7755519735
3251	0.7755361994
3252	0.7755199592
3253	0.7755078184
3254	0.7754877724
3255	0.7754810821
3256	0.775464771
3257	0.775453536
3258	0.7754300204
3259	0.7753995401
3260	0.775379939
3261	0.7753435452
3262	0.775314141
3263	0.7752948446
3264	0.7752549898
3265	0.7752133393
3266	0.7751932465
3267	0.7751775143
3268	0.7751723542
3269	0.7751701651
3270	0.7751519843
3271	0.7751351196
3272	0.7751273101
3273	0.7751158652
3274	0.7751053511
3275	0.7750831389
3276	0.7750752194
3277	0.7750653908
3278	0.7750495152
3279	0.7750402939
3280	0.7750262734
3281	0.7749983652
3282	0.7749839613
3283	0.7749769604
3284	0.7749553817
3285	0.774939955
3286	0.7749015405
3287	0.7748866121
3288	0.7748635747
3289	0.7748384455
3290	0.7748104448
3291	0.7747895737
3292	0.7747612907
3293	0.7747301089
3294	0.7747016856
3295	0.7746855901
3296	0.7746736626
3297	0.7746600496
3298	0.7746466801
3299	0.7746339432
3300	0.7746218112
3301	0.774594366
3302	0.7745665497
3303	0.7745526301
3304	0.7745396019
3305	0.7745278309
3306	0.7744793383
3307	0.7744706809
3308	0.7744575304
3309	0.7744435741
3310	0.7744000263
3311	0.7743832773
3312	0.7743761099
3313	0.7743402404
3314	0.7743166136
3315	0.7743043859
3316	0.7743014806
3317	0.7742685451
3318	0.7742488477
3319	0.7742351068
3320	0.7742260479
3321	0.7742096132
3322	0.774194312
3323	0.7741588263
3324	0.7741519118
3325	0.7741409183
3326	0.7741036526
3327	0.7740416288
3328	0.7740321112
3329	0.7740089122
3330	0.7740007242
3331	0.7739851685
3332	0.7739712615
3333	0.773955091
3334	0.7739467664
3335	0.7739393053
3336	0.7739241214
3337	0.7739017282
3338	0.7738920149
3339	0.7738476083
3340	0.7738258632
3341	0.773819517
3342	0.7738032547
3343	0.7737768966
3344	0.7737579761
3345	0.7737426402
3346	0.7737279297
3347	0.7736909421
3348	0.7736795838
3349	0.7736701808
3350	0.7736302487
3351	0.7736193235
3352	0.7735733764
3353	0.7735362363
3354	0.7735270796
3355	0.7735004205
3356	0.7734851915
3357	0.7734625809
3358	0.7734049005
3359	0.7733705367
3360	0.7733536861
3361	0.7733509989
3362	0.7733117368
3363	0.7732774521
3364	0.7732695191
3365	0.7732492136
3366	0.7732419291
3367	0.7732305413
3368	0.7732236837
3369	0.7732093349
3370	0.7731843455
3371	0.7731594875
3372	0.7731467363
3373	0.7731437351
3374	0.7731312776
3375	0.7731059762
3376	0.7730832157
3377	0.7730682254
3378	0.7730493972
3379	0.7730381929
3380	0.7730186329
3381	0.7730160786
3382	0.7729942226
3383	0.7729605421
3384	0.7729342364
3385	0.7728932928
3386	0.7728410082
3387	0.7728202112
3388	0.7728014526
3389	0.7727917553
3390	0.7727708237
3391	0.772743699
3392	0.7727302791
3393	0.7727168524
3394	0.7726950098
3395	0.7726611752
3396	0.7726421926
3397	0.7726311451
3398	0.7726245029
3399	0.7725520198
3400	0.7724865889
3401	0.7724815072
3402	0.7724609162
3403	0.7724481677
3404	0.772383451
3405	0.7723531421
3406	0.772321404
3407	0.7723044443
3408	0.7722861475
3409	0.7722738245
3410	0.7722589497
3411	0.7722440972
3412	0.7722026313
3413	0.7721903429
3414	0.7721737473
3415	0.7721594262
3416	0.7721478343
3417	0.772132778
3418	0.7721143967
3419	0.7720824255
3420	0.7720631013
3421	0.7720427893
3422	0.7720209612
3423	0.7719935849
3424	0.7719630262
3425	0.7719541519
3426	0.7719455202
3427	0.7719291198
3428	0.77186089
3429	0.7718457608
3430	0.7718327486
3431	0.7717996138
3432	0.7717958471
3433	0.7717695976
3434	0.7717653065
3435	0.7717451848
3436	0.7717340927
3437	0.7717157178
3438	0.7717064718
3439	0.771639774
3440	0.7716244682
3441	0.7715822292
3442	0.7715375265
3443	0.7715303155
3444	0.771519539
3445	0.7714898447
3446	0.7714805675
3447	0.7714385689
3448	0.7714172671
3449	0.771394456
3450	0.7713834694
3451	0.7713586675
3452	0.7713259319
3453	0.7713101662
3454	0.7713000237
3455	0.7712736559
3456	0.7712555917
3457	0.7712348327
3458	0.7711765301
3459	0.7711714474
3460	0.7710934779
3461	0.7710697534
3462	0.771007647
3463	0.770997763
3464	0.7709844353
3465	0.7709719586
3466	0.7709642406
3467	0.7709507279
3468	0.7709450207
3469	0.7709319941
3470	0.7709272568
3471	0.7708849354
3472	0.7708652245
3473	0.7708510937
3474	0.7708428036
3475	0.7708048397
3476	0.7707809313
3477	0.7707637774
3478	0.7707520014
3479	0.7706684994
3480	0.7706276567
3481	0.7706215755
3482	0.7706119575
3483	0.7705775495
3484	0.7705175074
3485	0.7704937856
3486	0.7704858937
3487	0.770452093
3488	0.7704439911
3489	0.7704348498
3490	0.7704196686
3491	0.7704111729
3492	0.7703975553
3493	0.7703778326
3494	0.7703542126
3495	0.7703267137
3496	0.770286923
3497	0.7702569847
3498	0.7702466883
3499	0.7702352954
3500	0.7702295264
3501	0.7702122311
3502	0.7701671222
3503	0.7701562871
3504	0.7701267925
3505	0.7701195088
3506	0.7701128983
3507	0.7700893858
3508	0.7700600082
3509	0.7700441509
3510	0.7700371586
3511	0.769981114
3512	0.7699402395
3513	0.7699205428
3514	0.7698930838
3515	0.7698743943
3516	0.7698346852
3517	0.7698300629
3518	0.7698169279
3519	0.7698098118
3520	0.7698029178
3521	0.7697866579
3522	0.7697807109
3523	0.7697737401
3524	0.769707481
3525	0.7696836315
3526	0.7695905161
3527	0.7695707094
3528	0.7695571371
3529	0.7695162253
3530	0.7694916829
3531	0.7694706
3532	0.7694236634
3533	0.7694154858
3534	0.7694000084
3535	0.7693817332
3536	0.7693726583
3537	0.7693463647
3538	0.7693346389
3539	0.7692054453
3540	0.7691723517
3541	0.769144775
3542	0.7691364098
3543	0.7691178003
3544	0.7691075787
3545	0.7690942415
3546	0.7690485128
3547	0.7689835733
3548	0.7689623632
3549	0.7689449997
3550	0.768931656
3551	0.7689135561
3552	0.7689071946
3553	0.7688946015
3554	0.7688872373
3555	0.7688787386
3556	0.7688679721
3557	0.7688565306
3558	0.7688405483
3559	0.7688293715
3560	0.7688157543
3561	0.7687742378
3562	0.7687622166
3563	0.7687527917
3564	0.7687353185
3565	0.7686453437
3566	0.768635495
3567	0.7686286952
3568	0.7686215318
3569	0.7686179591
3570	0.7685962011
3571	0.7685780481
3572	0.7685634813
3573	0.7685109631
3574	0.7684837105
3575	0.7684788024
3576	0.768460346
3577	0.7684471524
3578	0.7683870561
3579	0.7683801691
3580	0.7683611316
3581	0.7683401785
3582	0.7683321269
3583	0.7682623998
3584	0.7682407798
3585	0.7682034864
3586	0.7681745498
3587	0.7681620022
3588	0.7681365463
3589	0.7681202702
3590	0.7680953456
3591	0.7680256107
3592	0.7680095032
3593	0.7679251129
3594	0.7678949528
3595	0.7678818109
3596	0.7678620635
3597	0.7678486313
3598	0.7678343024
3599	0.7678100921
3600	0.7678018786
3601	0.7677742607
3602	0.7677687852
3603	0.7677569122
3604	0.767734109
3605	0.7677235819
3606	0.7676660207
3607	0.7676323107
3608	0.7676237936
3609	0.7675920015
3610	0.7675714968
3611	0.7675276341
3612	0.7675179808
3613	0.7674919478
3614	0.7674413208
3615	0.7674040431
3616	0.7673929386
3617	0.7673794826
3618	0.7673617582
3619	0.7673448767
3620	0.767332022
3621	0.7673097995
3622	0.7672654646
3623	0.7672296215
3624	0.7672152746
3625	0.7672063783
3626	0.7671809242
3627	0.7671700143
3628	0.7671449708
3629	0.7671418861
3630	0.7671294062
3631	0.7671135821
3632	0.7670969605
3633	0.7670839683
3634	0.7670624596
3635	0.767058873
3636	0.7670532522
3637	0.7670200221
3638	0.7670072664
3639	0.766995882
3640	0.7669481671
3641	0.7669214481
3642	0.7669119535
3643	0.7668385605
3644	0.7668241833
3645	0.7668100939
3646	0.7668071781
3647	0.7668029057
3648	0.766793543
3649	0.7667755929
3650	0.766753304
3651	0.766741726
3652	0.7667219481
3653	0.7667073775
3654	0.766684882
3655	0.7666724299
3656	0.7666541982
3657	0.766638648
3658	0.7666298568
3659	0.7666071486
3660	0.7665655151
3661	0.7665255209
3662	0.7664603215
3663	0.7664369648
3664	0.7664260953
3665	0.7664141048
3666	0.7664082587
3667	0.7664018464
3668	0.7663820931
3669	0.7663326511
3670	0.7663244735
3671	0.7663140536
3672	0.7662648623
3673	0.7662521755
3674	0.7662468809
3675	0.7662372385
3676	0.7661932405
3677	0.7661867739
3678	0.7661638734
3679	0.7661582658
3680	0.7660847526
3681	0.7660652865
3682	0.7660215534
3683	0.7659987619
3684	0.7659855431
3685	0.7659151549
3686	0.7658582183
3687	0.7657950646
3688	0.7657634434
3689	0.7657374395
3690	0.7657242782
3691	0.7656488061
3692	0.7656405349
3693	0.7656338125
3694	0.7656177217
3695	0.7655901163
3696	0.765545018
3697	0.7655304495
3698	0.7654976014
3699	0.7654888418
3700	0.7654653512
3701	0.7654526496
3702	0.7654481502
3703	0.7654286397
3704	0.7654195345
3705	0.7653567898
3706	0.7653319635
3707	0.7653032284
3708	0.7652912728
3709	0.7651964435
3710	0.7651215094
3711	0.7651157776
3712	0.7650840004
3713	0.765050321
3714	0.7650251032
3715	0.7650090493
3716	0.7649978058
3717	0.7649738455
3718	0.764964785
3719	0.7649534964
3720	0.7649366816
3721	0.7649290152
3722	0.7649173542
3723	0.7649072606
3724	0.7648915612
3725	0.7648857543
3726	0.7648809376
3727	0.7648704514
3728	0.7648575725
3729	0.7647743396
3730	0.7647661643
3731	0.7646883406
3732	0.7646720023
3733	0.7646270276
3734	0.7645898866
3735	0.7645319107
3736	0.7645147308
3737	0.7644965604
3738	0.7643324721
3739	0.7643035828
3740	0.7642991976
3741	0.7642695529
3742	0.7642183768
3743	0.7642051571
3744	0.7641897777
3745	0.7641744533
3746	0.7641334686
3747	0.7641126669
3748	0.7640918172
3749	0.7640545936
3750	0.7640447633
3751	0.7640370789
3752	0.7639919586
3753	0.7639778756
3754	0.7639643206
3755	0.7639510499
3756	0.7639434485
3757	0.7639305081
3758	0.7638504344
3759	0.7638385718
3760	0.7637807367
3761	0.7637550041
3762	0.7637468318
3763	0.7637347385
3764	0.763728605
3765	0.7636602438
3766	0.7636367965
3767	0.7636172689
3768	0.7636099961
3769	0.7635933657
3770	0.7635728633
3771	0.763546874
3772	0.7635138184
3773	0.7634982921
3774	0.7634477291
3775	0.7634338423
3776	0.7634033553
3777	0.7633969012
3778	0.7633841592
3779	0.7633685423
3780	0.7633583654
3781	0.7633386411
3782	0.7633084244
3783	0.7633054778
3784	0.7632879696
3785	0.7632227981
3786	0.7631291454
3787	0.7631225742
3788	0.763107955
3789	0.7630891838
3790	0.7630791659
3791	0.7630710107
3792	0.7629870433
3793	0.7629591783
3794	0.7629487195
3795	0.7629358033
3796	0.7629106899
3797	0.7629059508
3798	0.7628754052
3799	0.7628325127
3800	0.7628167896
3801	0.76280998
3802	0.7628028469
3803	0.7627746464
3804	0.7627544332
3805	0.7627418824
3806	0.7627318233
3807	0.7627171972
3808	0.7626823343
3809	0.7626437493
3810	0.7626367961
3811	0.7626149245
3812	0.7625900933
3813	0.7625639165
3814	0.7625564428
3815	0.7625320472
3816	0.7625156806
3817	0.7625066169
3818	0.7624946393
3819	0.762478974
3820	0.7624725278
3821	0.7624553177
3822	0.7624409168
3823	0.7624191448
3824	0.76235488
3825	0.762346048
3826	0.7623312533
3827	0.7623138686
3828	0.7622929026
3829	0.7622796152
3830	0.7622678825
3831	0.7621549354
3832	0.7621471327
3833	0.7621405339
3834	0.7621055115
3835	0.7620790367
3836	0.7620693323
3837	0.7620443544
3838	0.7620080131
3839	0.7620010504
3840	0.7619916087
3841	0.7619708348
3842	0.7619601262
3843	0.7619456867
3844	0.7619172051
3845	0.7618891409
3846	0.7618352922
3847	0.7617919037
3848	0.7617758045
3849	0.7617610459
3850	0.7617500939
3851	0.7617306743
3852	0.7616955035
3853	0.7616841478
3854	0.7616382552
3855	0.761616385
3856	0.7616105649
3857	0.7615379396
3858	0.7614920905
3859	0.7614819913
3860	0.7614570212
3861	0.761421527
3862	0.7614089996
3863	0.7613727244
3864	0.7613576508
3865	0.7613115269
3866	0.7612962718
3867	0.7612803353
3868	0.7612669819
3869	0.7612523381
3870	0.7612423411
3871	0.7612055026
3872	0.7611863117
3873	0.7611658516
3874	0.761145338
3875	0.7611296874
3876	0.7610931503
3877	0.7610703424
3878	0.7610626072
3879	0.7610484258
3880	0.7610352422
3881	0.7610229584
3882	0.7610180998
3883	0.761001972
3884	0.7609818665
3885	0.7609672931
3886	0.7609248305
3887	0.7609121673
3888	0.7608923984
3889	0.7608408126
3890	0.7608338103
3891	0.7608200996
3892	0.7608134925
3893	0.7607884339
3894	0.7607681802
3895	0.7607503786
3896	0.7607095209
3897	0.7606989085
3898	0.7606502068
3899	0.7606279726
3900	0.7606105314
3901	0.7605961015
3902	0.7605566641
3903	0.7605367979
3904	0.7605301347
3905	0.7605097939
3906	0.7604885137
3907	0.7604750661
3908	0.7604583715
3909	0.7604221169
3910	0.7604170126
3911	0.7603835507
3912	0.7603683697
3913	0.7603571278
3914	0.7603457131
3915	0.7603294575
3916	0.7603014786
3917	0.7602058576
3918	0.7601877661
3919	0.760181424
3920	0.7601661301
3921	0.7601585921
3922	0.7601199899
3923	0.7601059428
3924	0.7600702219
3925	0.7600622698
3926	0.7600538866
3927	0.7600383112
3928	0.7600240461
3929	0.7599814831
3930	0.7599742355
3931	0.7599652922
3932	0.7599526696
3933	0.7599377438
3934	0.7599309075
3935	0.7599166556
3936	0.7598835128
3937	0.7598702361
3938	0.7598617025
3939	0.759847489
3940	0.759821312
3941	0.7598020953
3942	0.7597831994
3943	0.7597749916
3944	0.7597605429
3945	0.7597448775
3946	0.7597249878
3947	0.7597023589
3948	0.7596724627
3949	0.7596609295
3950	0.7596522054
3951	0.7595980385
3952	0.7595846206
3953	0.7595731351
3954	0.7595509698
3955	0.7595375344
3956	0.7595115235
3957	0.7594801818
3958	0.7594734211
3959	0.7594516014
3960	0.7594450307
3961	0.7594318262
3962	0.7594226309
3963	0.7594111487
3964	0.7593932487
3965	0.7593781945
3966	0.7593598426
3967	0.7593513062
3968	0.7593145095
3969	0.7592840445
3970	0.7592741912
3971	0.759241457
3972	0.7592267367
3973	0.7592067821
3974	0.7592006139
3975	0.7591874156
3976	0.7591532714
3977	0.7591422738
3978	0.759122917
3979	0.7591160522
3980	0.7591013153
3981	0.7590796165
3982	0.759058888
3983	0.7590374184
3984	0.7590215479
3985	0.7590041035
3986	0.7589885291
3987	0.7589496603
3988	0.75891155
3989	0.7589030623
3990	0.7588637333
3991	0.7588454811
3992	0.7588111345
3993	0.7588041485
3994	0.758783669
3995	0.7587525011
3996	0.7587431867
3997	0.7587338157
3998	0.7587143683
3999	0.7586919576
4000	0.7586784612
4001	0.7586702825
4002	0.7586442764
4003	0.7586184093
4004	0.7586061952
4005	0.7585970653
4006	0.7585704491
4007	0.758562228
4008	0.7585483572
4009	0.758520952
4010	0.7585061282
4011	0.7584919918
4012	0.7584781661
4013	0.7584756529
4014	0.7584563451
4015	0.7584147734
4016	0.7584084541
4017	0.7583684753
4018	0.7583444471
4019	0.7583361664
4020	0.7583332881
4021	0.7583194117
4022	0.7583136949
4023	0.7583086501
4024	0.7582835173
4025	0.7582799071
4026	0.7582724662
4027	0.7582579415
4028	0.758247069
4029	0.7582331911
4030	0.7582045875
4031	0.7581975142
4032	0.758161076
4033	0.7581537048
4034	0.7581408785
4035	0.7581267386
4036	0.758096393
4037	0.7580804818
4038	0.7580783696
4039	0.7580702694
4040	0.758060195
4041	0.7580509129
4042	0.7580428674
4043	0.7580337956
4044	0.7580159998
4045	0.7580067787
4046	0.7579940977
4047	0.7579910257
4048	0.7579810983
4049	0.7579635238
4050	0.7579449605
4051	0.7579305296
4052	0.7579201377
4053	0.7578878681
4054	0.7578820253
4055	0.7578697307
4056	0.7578451993
4057	0.7578142288
4058	0.7578048398
4059	0.7577896455
4060	0.7577626985
4061	0.7577463517
4062	0.7577333121
4063	0.7577176754
4064	0.757682037
4065	0.7576762341
4066	0.7576602457
4067	0.7576477445
4068	0.7576412972
4069	0.7576312952
4070	0.7576171907
4071	0.7576107045
4072	0.7575948656
4073	0.7575802551
4074	0.7575723532
4075	0.757553579
4076	0.7575452087
4077	0.7575420067
4078	0.7575027608
4079	0.7574589288
4080	0.7574499609
4081	0.757440824
4082	0.7574312608
4083	0.757419813
4084	0.7574001646
4085	0.7573168063
4086	0.7573078547
4087	0.757297246
4088	0.7572899241
4089	0.7572793373
4090	0.7572550978
4091	0.7572375366
4092	0.7572325425
4093	0.7571620771
4094	0.7571337117
4095	0.7571119518
4096	0.7570813301
4097	0.7570678455
4098	0.7570566558
4099	0.7570376105
4100	0.7570333369
4101	0.7570137081
4102	0.7569972665
4103	0.7569926077
4104	0.7569817237
4105	0.7569677837
4106	0.7569552341
4107	0.7569350318
4108	0.7569274844
4109	0.7569162556
4110	0.7568869362
4111	0.7568790971
4112	0.7568698734
4113	0.7568501907
4114	0.756841965
4115	0.7568313293
4116	0.7568168855
4117	0.7568026108
4118	0.7567799943
4119	0.7567740291
4120	0.7567553728
4121	0.7567327462
4122	0.7567133653
4123	0.7566880902
4124	0.7566510623
4125	0.7566293617
4126	0.7566156677
4127	0.7565793138
4128	0.7565408094
4129	0.7565190881
4130	0.7565048518
4131	0.756500939
4132	0.7564739567
4133	0.7564590682
4134	0.7564428243
4135	0.7564343523
4136	0.7564136052
4137	0.7564083585
4138	0.7563989946
4139	0.7563856995
4140	0.7563785086
4141	0.7563710416
4142	0.7563230568
4143	0.7562699683
4144	0.7562431069
4145	0.7562076785
4146	0.7561937145
4147	0.7561712799
4148	0.7561199497
4149	0.7560795314
4150	0.756074369
4151	0.7560114372
4152	0.7559934795
4153	0.7559886179
4154	0.7559798417
4155	0.7559774182
4156	0.7559439305
4157	0.7559369151
4158	0.7559314276
4159	0.755857789
4160	0.7558217468
4161	0.7558173078
4162	0.7558005986
4163	0.7557470385
4164	0.7557334436
4165	0.7557203415
4166	0.7557082154
4167	0.7556915319
4168	0.7556833666
4169	0.7556690524
4170	0.7556028011
4171	0.7555890511
4172	0.7555529709
4173	0.7555463468
4174	0.7555394609
4175	0.7555317659
4176	0.7555222064
4177	0.7555113497
4178	0.7554958499
4179	0.7554781642
4180	0.7554710003
4181	0.7554528832
4182	0.7554422389
4183	0.7554332267
4184	0.7554284379
4185	0.755411531
4186	0.7554015787
4187	0.7553896247
4188	0.7553831371
4189	0.7553600421
4190	0.7553510252
4191	0.7553453039
4192	0.7553386359
4193	0.7553182612
4194	0.755307514
4195	0.7552961474
4196	0.755272007
4197	0.7552676234
4198	0.7552530305
4199	0.7551847501
4200	0.755173309
4201	0.7551654338
4202	0.7551563818
4203	0.7551509162
4204	0.75514381
4205	0.7551401937
4206	0.7551349649
4207	0.7551271837
4208	0.7551163188
4209	0.7551115378
4210	0.7550981374
4211	0.7550851988
4212	0.7550626814
4213	0.7550509005
4214	0.7550383
4215	0.7550078345
4216	0.7549959191
4217	0.7549823023
4218	0.7549675363
4219	0.7549488014
4220	0.7549291772
4221	0.7549179327
4222	0.7549110235
4223	0.7548919292
4224	0.7548700879
4225	0.7548584995
4226	0.7547953982
4227	0.7547608532
4228	0.7547459017
4229	0.7547352282
4230	0.7547099614
4231	0.7546933974
4232	0.7546592935
4233	0.7546537548
4234	0.754640764
4235	0.7546317949
4236	0.7546241438
4237	0.7546095106
4238	0.7545813141
4239	0.7545622075
4240	0.7545446855
4241	0.7545400006
4242	0.754513293
4243	0.7545087692
4244	0.754501461
4245	0.7544532526
4246	0.7544357139
4247	0.7544218117
4248	0.7544083339
4249	0.7543956857
4250	0.7543746253
4251	0.7543667579
4252	0.7543607109
4253	0.7543492276
4254	0.7543234492
4255	0.7543107669
4256	0.7542922672
4257	0.7542573686
4258	0.7542235736
4259	0.7542177623
4260	0.7542106951
4261	0.7541901878
4262	0.7541318328
4263	0.7541090895
4264	0.7540990791
4265	0.7540820436
4266	0.7540723568
4267	0.7540587269
4268	0.7540517739
4269	0.7540382266
4270	0.7540239655
4271	0.754019827
4272	0.7540143774
4273	0.7539926758
4274	0.753977453
4275	0.7539616484
4276	0.7539516548
4277	0.7539389357
4278	0.7539330816
4279	0.7539025398
4280	0.7538903265
4281	0.7538812316
4282	0.7538741341
4283	0.7538698763
4284	0.7538571937
4285	0.7538522447
4286	0.7538417019
4287	0.7538326774
4288	0.7538038981
4289	0.753711797
4290	0.7536943389
4291	0.7536761383
4292	0.7536663493
4293	0.7536040122
4294	0.7535990439
4295	0.7535741535
4296	0.753561866
4297	0.7535477291
4298	0.7535439129
4299	0.753536993
4300	0.7535258531
4301	0.7535165337
4302	0.7535072643
4303	0.7534800024
4304	0.753473858
4305	0.7534522129
4306	0.7533488607
4307	0.7533322001
4308	0.7533301754
4309	0.7532670725
4310	0.7532535351
4311	0.7532147156
4312	0.7532091771
4313	0.7531733007
4314	0.7531539741
4315	0.7531204685
4316	0.7531096253
4317	0.7531018084
4318	0.7530827157
4319	0.7530713143
4320	0.7530463856
4321	0.7530018824
4322	0.7529974552
4323	0.7529800604
4324	0.7529579894
4325	0.7529493137
4326	0.7529310953
4327	0.7529206103
4328	0.7529028236
4329	0.7528981803
